,Date,Open,High,Low,Close,Volume,ATR14,SMA30,20-period CMF
230,2016.07.21,1.06725,1.07533,1.06233,1.07055,106751,0.011292142857142846,1.0488473333333337,-0.1254517030249792
231,2016.07.22,1.07002,1.07261,1.06445,1.06445,64724,0.01125071428571429,1.0495033333333337,-0.13102980060056657
232,2016.07.25,1.06538,1.07261,1.0642,1.06726,57488,0.011427857142857165,1.0502213333333337,-0.123702238644242
233,2016.07.26,1.06576,1.0697,1.06253,1.06302,75005,0.010951428571428596,1.0506060000000002,-0.14889086334788096
234,2016.07.27,1.06247,1.0722399999999999,1.0557,1.0581200000000002,101161,0.010632142857142883,1.0507933333333335,-0.20640544527229301
235,2016.07.28,1.0578,1.0634,1.0567,1.06031,66952,0.01064000000000003,1.0513080000000001,-0.14301197663696813
236,2016.07.29,1.05885,1.06259,1.05179,1.05235,89516,0.01071285714285716,1.0515216666666667,-0.1832366663267592
237,2016.08.01,1.0522200000000002,1.05566,1.04999,1.05013,59686,0.010655714285714293,1.0516686666666668,-0.2165687079790474
238,2016.08.02,1.04906,1.05392,1.04319,1.04988,89061,0.010933571428571431,1.0518076666666667,-0.19208621940020273
239,2016.08.03,1.04891,1.06174,1.04882,1.05954,68541,0.010427142857142841,1.0522816666666668,-0.23179767264282913
240,2016.08.04,1.05884,1.06341,1.05856,1.0627799999999998,70072,0.009932857142857123,1.0527716666666669,-0.1414837237325268
241,2016.08.05,1.06203,1.06782,1.0596700000000001,1.06588,70018,0.009572142857142822,1.0534340000000002,-0.11408880418599752
242,2016.08.08,1.06566,1.07416,1.06461,1.07135,57268,0.009237142857142817,1.0542493333333334,-0.1404698442338852
243,2016.08.09,1.06964,1.07427,1.0681,1.07019,61674,0.009201428571428536,1.0550333333333335,-0.1495353193916543
244,2016.08.10,1.0685799999999999,1.0706799999999999,1.06575,1.06799,84604,0.008624999999999963,1.0557470000000002,-0.15600227623954116
245,2016.08.11,1.06755,1.06962,1.04872,1.06752,76328,0.009534999999999945,1.0565540000000004,-0.16487433235301485
246,2016.08.12,1.06705,1.06977,1.06111,1.06111,72704,0.009552857142857094,1.057141666666667,-0.19925722061681356
247,2016.08.15,1.0636700000000001,1.06733,1.06251,1.06399,55879,0.009484999999999934,1.0578780000000003,-0.20455370617269114
248,2016.08.16,1.06313,1.06511,1.05654,1.05654,97543,0.008915714285714233,1.0583500000000003,-0.21363161864212013
249,2016.08.17,1.05551,1.05805,1.05067,1.05475,94632,0.008964285714285663,1.058395666666667,-0.19040254790519026
250,2016.08.18,1.0545799999999999,1.05775,1.05069,1.05421,91283,0.008697142857142817,1.0590703333333336,-0.21131264703968405
251,2016.08.19,1.0520100000000001,1.05491,1.0467,1.04672,63421,0.008878571428571387,1.0594926666666669,-0.21042322628400922
252,2016.08.22,1.04665,1.05265,1.04635,1.04849,69316,0.008562142857142836,1.0596830000000002,-0.21311858035074127
253,2016.08.23,1.0465200000000001,1.0487600000000001,1.04092,1.04415,74071,0.008199285714285711,1.0597050000000003,-0.17908595223032825
254,2016.08.24,1.04275,1.04672,1.04007,1.04085,71532,0.00832785714285714,1.0595670000000004,-0.17133636454956572
255,2016.08.25,1.0399200000000002,1.04349,1.03922,1.04298,50099,0.008050714285714291,1.0590180000000005,-0.15085737872138508
256,2016.08.26,1.0410700000000002,1.04654,1.04062,1.04301,94172,0.007791428571428576,1.0583606666666672,-0.10819102395802262
257,2016.08.29,1.04378,1.0456,1.04198,1.04325,73630,0.007609285714285731,1.0576073333333338,-0.08377385778625977
258,2016.08.30,1.0416100000000001,1.0452700000000001,1.03884,1.0397,66011,0.007716428571428608,1.0568133333333336,-0.1331858719649771
259,2016.08.31,1.03931,1.04041,1.0348899999999999,1.03646,73659,0.006617857142857199,1.055917666666667,-0.18514796667850492
260,2016.09.01,1.03505,1.0399100000000001,1.0345,1.03662,80174,0.0063857142857143435,1.054786666666667,-0.2307064695452341
261,2016.09.02,1.03512,1.03807,1.03215,1.03691,96211,0.00636428571428579,1.053868666666667,-0.21218160405403985
262,2016.09.05,1.0377299999999998,1.03916,1.03539,1.03728,56179,0.006021428571428654,1.0528693333333339,-0.2279147789163002
263,2016.09.06,1.0359200000000002,1.04329,1.0344,1.0358,83096,0.006129285714285805,1.0519620000000003,-0.2490030694737092
264,2016.09.07,1.03519,1.03702,1.02627,1.0293700000000001,79991,0.006392857142857232,1.0510036666666671,-0.2669531161063567
265,2016.09.08,1.02785,1.03688,1.02718,1.03263,90738,0.006499285714285803,1.0500810000000003,-0.296879478538798
266,2016.09.09,1.03162,1.03473,1.02769,1.0288,79382,0.006552142857142927,1.0492960000000002,-0.28368239712504795
267,2016.09.12,1.0285799999999998,1.03027,1.02668,1.02846,90926,0.006248571428571492,1.048573666666667,-0.2641745495893782
268,2016.09.13,1.02778,1.03093,1.02546,1.02835,100171,0.006164285714285765,1.0478560000000001,-0.1983516492619167
269,2016.09.14,1.02834,1.03142,1.02359,1.02488,87670,0.00641857142857148,1.046700666666667,-0.2429936412360787
270,2016.09.15,1.0240799999999999,1.02935,1.02293,1.02685,110141,0.006454285714285778,1.0455030000000005,-0.22463418270883953
271,2016.09.16,1.02663,1.03096,1.02512,1.02901,82545,0.006612857142857198,1.0442740000000006,-0.16572391619677695
272,2016.09.19,1.02855,1.03385,1.0282,1.03251,59676,0.006557142857142896,1.042979333333334,-0.1332272569352693
273,2016.09.20,1.03216,1.0329899999999999,1.02665,1.03203,65915,0.006615714285714296,1.041707333333334,-0.09685304308320267
274,2016.09.21,1.03118,1.0371299999999999,1.03092,1.03518,114859,0.006672857142857131,1.0406136666666674,-0.03467689137361855
275,2016.09.22,1.03505,1.04643,1.03411,1.04502,81067,0.00712999999999997,1.0398636666666674,-0.01940069550882525
276,2016.09.23,1.04413,1.05417,1.04413,1.05041,70460,0.007577857142857113,1.0395070000000006,0.002127220129545238
277,2016.09.26,1.0491700000000002,1.05372,1.04839,1.04881,65223,0.007323571428571397,1.0390010000000007,-0.018042432430276006
278,2016.09.27,1.04854,1.0521399999999999,1.04765,1.0497,79224,0.006876428571428529,1.0387730000000006,0.00727788544275981
279,2016.09.28,1.0488899999999999,1.0584200000000001,1.0488899999999999,1.05548,83349,0.006864285714285688,1.0387973333333342,0.04566721474678958
280,2016.09.29,1.05548,1.0582,1.05154,1.05219,94945,0.006837142857142843,1.0387300000000008,0.009927914552743233
281,2016.09.30,1.0506799999999998,1.0538399999999999,1.04711,1.0495,85951,0.007061428571428552,1.0388226666666676,-0.04021262496781936
282,2016.10.03,1.0513700000000001,1.05672,1.0500200000000002,1.0543799999999999,60284,0.0071864285714285615,1.0390190000000008,-0.0292909804863136
283,2016.10.04,1.05303,1.05762,1.0508,1.05651,97034,0.0071142857142857075,1.039431000000001,0.04381215343147192
284,2016.10.05,1.0548,1.0633299999999999,1.05463,1.06184,87744,0.007277142857142839,1.0401306666666676,0.09786651400258863
285,2016.10.06,1.05956,1.06344,1.0574299999999999,1.0583,77218,0.007289285714285697,1.0406413333333344,0.05917322726322841
286,2016.10.07,1.05755,1.06369,1.05599,1.05742,122736,0.0074357142857142755,1.0411216666666678,0.044402060940332264
287,2016.10.10,1.05777,1.06776,1.05739,1.06538,62826,0.007723571428571433,1.0418593333333346,0.06571322224993667
288,2016.10.11,1.06554,1.06987,1.06439,1.06777,96176,0.007671428571428599,1.0427950000000012,0.07583167286688527
289,2016.10.12,1.0668600000000001,1.0734299999999999,1.0668,1.07013,93533,0.007265000000000029,1.043917333333335,0.11058297908741808
290,2016.10.13,1.06889,1.07376,1.0660399999999999,1.06618,104744,0.007099285714285752,1.0449026666666683,0.03659370732147433
291,2016.10.14,1.06595,1.0763200000000002,1.06529,1.07261,94581,0.007506428571428613,1.0460926666666681,0.0384164151019579
292,2016.10.17,1.07342,1.07494,1.06592,1.06861,71172,0.00783000000000005,1.0471370000000015,0.0029974649580840566
293,2016.10.18,1.06722,1.06974,1.06189,1.06559,81871,0.007710000000000027,1.0481300000000013,-0.02639066105636101
294,2016.10.19,1.06439,1.06846,1.06243,1.0670899999999999,72164,0.007665000000000017,1.0493873333333348,-0.029053094089403608
295,2016.10.20,1.06661,1.06931,1.0589600000000001,1.0596700000000001,81392,0.007923571428571443,1.050288666666668,-0.10793380393722107
296,2016.10.21,1.05809,1.0663799999999999,1.05809,1.06024,61533,0.008000000000000007,1.051336666666668,-0.13677093602148505
297,2016.10.24,1.06049,1.06683,1.06035,1.0656700000000001,55574,0.007983571428571423,1.0525770000000012,-0.08310588240444826
298,2016.10.25,1.0656299999999999,1.07008,1.06405,1.0665799999999999,78697,0.007792857142857141,1.0538513333333346,-0.08660556717325675
299,2016.10.26,1.06518,1.0755,1.06358,1.06897,89795,0.008214999999999988,1.055321000000001,-0.1105295130041627
300,2016.10.27,1.06746,1.06982,1.06484,1.0651899999999999,84765,0.00802071428571427,1.056599000000001,-0.10906139909460273
301,2016.10.28,1.06531,1.06627,1.0593700000000001,1.0601,100256,0.007772857142857121,1.0576353333333344,-0.14046834405788364
302,2016.10.31,1.05915,1.06487,1.0584799999999999,1.06315,71776,0.007837857142857119,1.058656666666668,-0.13063490850715834
303,2016.11.01,1.0630600000000001,1.07028,1.05978,1.06469,98066,0.008114285714285694,1.0597453333333346,-0.17312481181043676
304,2016.11.02,1.0646,1.06565,1.04875,1.04988,104157,0.00876999999999996,1.0602353333333345,-0.258311686461343
305,2016.11.03,1.04992,1.05305,1.0463799999999999,1.0464200000000001,84468,0.008458571428571395,1.0602820000000013,-0.2739348941513208
306,2016.11.04,1.04529,1.0513700000000001,1.04501,1.0455,94434,0.008268571428571403,1.0601183333333346,-0.2801700524610094
307,2016.11.07,1.04396,1.05392,1.04314,1.05132,85844,0.008477857142857124,1.0602020000000012,-0.27026028212102143
308,2016.11.08,1.05033,1.0523799999999999,1.04719,1.05005,83305,0.008417857142857112,1.060213666666668,-0.28056442926094355
309,2016.11.09,1.04882,1.0529700000000002,1.03597,1.04793,304763,0.008892857142857131,1.0599620000000012,-0.18447269955194392
310,2016.11.10,1.0468600000000001,1.0645799999999999,1.04621,1.05487,173720,0.009612857142857121,1.0600513333333346,-0.13187528082029154
311,2016.11.11,1.0539,1.06043,1.0504799999999999,1.05869,185910,0.009852857142857139,1.0603576666666679,-0.08245977203599156
312,2016.11.14,1.0555299999999999,1.06574,1.05454,1.06061,163895,0.010222142857142846,1.0605653333333345,-0.059215923856282424
313,2016.11.15,1.06065,1.0653,1.05965,1.06372,145638,0.009774285714285704,1.0608056666666679,-0.026491547145393046
314,2016.11.16,1.06277,1.06545,1.05649,1.05693,134741,0.010058571428571425,1.060642000000001,-0.0962426252377638
315,2016.11.17,1.05589,1.05786,1.0518100000000001,1.05375,118725,0.009997857142857138,1.0604903333333344,-0.08277997098854097
316,2016.11.18,1.05288,1.05513,1.0445200000000001,1.0446,162648,0.010299285714285686,1.0600630000000009,-0.13325498763501295
317,2016.11.21,1.04741,1.0482799999999999,1.04154,1.04154,155040,0.010030714285714257,1.0592683333333341,-0.20365876762383645
318,2016.11.22,1.04043,1.04911,1.0401,1.04738,125640,0.009467142857142832,1.0585886666666675,-0.16486289198401663
319,2016.11.23,1.0462,1.05603,1.0462,1.05356,130440,0.009692857142857106,1.0580363333333342,-0.13412294237158137
320,2016.11.24,1.05247,1.0594700000000001,1.05195,1.05685,97725,0.009775714285714252,1.0577253333333343,-0.09436320620780374
321,2016.11.25,1.05587,1.06095,1.0536299999999998,1.0548600000000001,110208,0.00952857142857141,1.0571336666666675,-0.09177473839115843
322,2016.11.28,1.05453,1.05924,1.05325,1.05721,106268,0.009585714285714277,1.0567536666666677,-0.09017309032707786
323,2016.11.29,1.05596,1.05857,1.0477299999999998,1.04928,103916,0.009145714285714281,1.056210000000001,-0.11537250982314469
324,2016.11.30,1.04811,1.04975,1.0411299999999999,1.04182,122937,0.00844928571428573,1.0553676666666678,-0.11940953308037945
325,2016.12.01,1.04061,1.04888,1.04056,1.04586,110026,0.008332857142857157,1.0549073333333343,-0.07645455583391843
326,2016.12.02,1.0451700000000002,1.04735,1.04166,1.04203,97752,0.007939285714285736,1.0543003333333343,-0.07825753730605817
327,2016.12.05,1.04316,1.0516299999999998,1.0419399999999999,1.04546,131256,0.008227857142857167,1.0536266666666676,-0.1060294023559185
328,2016.12.06,1.04562,1.04888,1.04157,1.04741,79277,0.008110000000000015,1.0529876666666678,-0.09209780173616779
329,2016.12.07,1.04695,1.04954,1.0418100000000001,1.04344,72928,0.008230000000000006,1.0521366666666678,-0.16627841738626678
330,2016.12.08,1.04341,1.04345,1.03759,1.0398399999999999,110336,0.007890714285714306,1.0512916666666676,-0.17691272481301915
331,2016.12.09,1.0388600000000001,1.04413,1.03798,1.04296,82138,0.007848571428571458,1.0507203333333344,-0.2143296350297007
332,2016.12.12,1.04341,1.0460399999999999,1.0404,1.0418399999999999,86374,0.007607857142857166,1.050010000000001,-0.2461327151833612
333,2016.12.13,1.04139,1.0424200000000001,1.03825,1.0407799999999998,83203,0.007203571428571468,1.049213000000001,-0.2739477044318625
334,2016.12.14,1.04021,1.04187,1.03738,1.03972,103860,0.0069871428571428905,1.0488743333333344,-0.22033796449044807
335,2016.12.15,1.0391,1.04713,1.03867,1.0445799999999998,145835,0.00706857142857144,1.048813000000001,-0.17232763078253538
336,2016.12.16,1.04365,1.04929,1.04296,1.0472299999999999,107783,0.007092857142857155,1.0488706666666678,-0.08523750354586815
337,2016.12.19,1.04361,1.04739,1.04336,1.04511,88044,0.006606428571428569,1.0486636666666678,-0.01951518025157252
338,2016.12.20,1.04437,1.05006,1.04397,1.04902,75603,0.0064257142857142725,1.0486293333333345,-0.03348804230896785
339,2016.12.21,1.04829,1.05014,1.0442,1.04859,65095,0.006255714285714269,1.0486513333333345,-0.05164129289773198
340,2016.12.22,1.04779,1.04995,1.04335,1.04494,74999,0.006320714285714267,1.0483203333333342,-0.08722447521520896
341,2016.12.23,1.04464,1.04621,1.0411299999999999,1.04125,51256,0.0059914285714285686,1.0477390000000009,-0.07711624792294601
342,2016.12.27,1.0407,1.04408,1.04059,1.04213,39241,0.00571857142857143,1.047123000000001,-0.10114581835462039
343,2016.12.28,1.04081,1.04338,1.03624,1.03637,52608,0.005676428571428582,1.0462113333333343,-0.09085887203626339
344,2016.12.29,1.03525,1.0400399999999999,1.0342799999999999,1.03593,64145,0.005669285714285726,1.0455113333333341,-0.049901551463394964
345,2016.12.30,1.03473,1.03982,1.03473,1.03758,92567,0.005593571428571436,1.044972333333334,-0.06159497151684515
346,2017.01.03,1.03821,1.0461200000000002,1.0352299999999999,1.04294,83374,0.005968571428571466,1.0449170000000008,0.00872497234565068
347,2017.01.04,1.0416299999999998,1.04862,1.0416299999999998,1.0447600000000001,103223,0.006170000000000041,1.0450243333333342,0.023984779985415455
348,2017.01.05,1.0438,1.0477299999999998,1.04231,1.0441,138920,0.006236428571428587,1.0449150000000007,-0.03177034819899184
349,2017.01.06,1.0436299999999998,1.0488,1.042,1.0467,108075,0.006117857142857159,1.0446863333333338,0.01639510800174317
350,2017.01.09,1.0455,1.0517299999999998,1.0452299999999999,1.04779,95781,0.0061300000000000165,1.044384333333334,0.01955824534509146
351,2017.01.10,1.04649,1.0548600000000001,1.04619,1.0539100000000001,109907,0.006461428571428602,1.0443526666666672,0.038990302532430465
352,2017.01.11,1.05199,1.0569899999999999,1.05199,1.05436,162044,0.006383571428571456,1.0442576666666672,0.05572852467220575
353,2017.01.12,1.0540200000000002,1.0558299999999998,1.05033,1.05342,141108,0.0063521428571428696,1.0443956666666672,0.05386937355562294
354,2017.01.13,1.05319,1.05501,1.04942,1.0502200000000002,128650,0.006280000000000016,1.044675666666667,0.0032757858040550676
355,2017.01.16,1.05148,1.05431,1.04954,1.0516,99969,0.006257857142857156,1.0448670000000004,-0.034650770704440795
356,2017.01.17,1.05122,1.0526200000000001,1.0477,1.0478,147358,0.006360000000000017,1.0450593333333336,-0.1270701165266033
357,2017.01.18,1.04764,1.0532700000000002,1.04644,1.05306,107483,0.006337857142857173,1.045312666666667,-0.06787456070338202
358,2017.01.19,1.05253,1.0542799999999999,1.05044,1.05088,140995,0.006200714285714305,1.0454283333333336,-0.14462691857602486
359,2017.01.20,1.0499,1.05531,1.04911,1.05205,141333,0.006280000000000016,1.0457153333333336,-0.15777666797357484
360,2017.01.23,1.05205,1.05455,1.04732,1.04796,118336,0.006018571428571429,1.0459860000000003,-0.1820833610252292
361,2017.01.24,1.0475,1.04915,1.0439100000000001,1.04521,110848,0.0058935714285714026,1.0460610000000004,-0.18032757610934275
362,2017.01.25,1.04441,1.0468,1.0364,1.03653,128153,0.006249285714285703,1.0458840000000003,-0.2261788090950975
363,2017.01.26,1.03667,1.04246,1.03544,1.0393299999999999,106454,0.006264999999999997,1.0458356666666668,-0.19423165988564836
364,2017.01.27,1.0382,1.0405799999999998,1.03681,1.03716,102808,0.006069999999999988,1.0457503333333336,-0.21485108669206432
365,2017.01.30,1.0378399999999999,1.04157,1.0361,1.03631,84527,0.005841428571428553,1.0454746666666668,-0.2533607854679826
366,2017.01.31,1.03515,1.03878,1.03195,1.03655,108446,0.005972142857142855,1.045118666666667,-0.24945999362784924
367,2017.02.01,1.03681,1.04372,1.03644,1.04141,105234,0.006099285714285719,1.0449953333333335,-0.2286202229626175
368,2017.02.02,1.04034,1.05156,1.04034,1.05,113173,0.006501428571428579,1.045028,-0.1765263020174026
369,2017.02.03,1.04863,1.05285,1.0482,1.04831,112260,0.006492857142857141,1.0450186666666668,-0.23891154640419032
370,2017.02.06,1.0484200000000001,1.05017,1.04557,1.04572,82459,0.006469999999999991,1.0450446666666668,-0.26439648319031045
371,2017.02.07,1.0442,1.04634,1.03768,1.04409,94707,0.0066007142857142775,1.0451393333333334,-0.2833773008673591
372,2017.02.08,1.04389,1.0528600000000001,1.04273,1.05213,95411,0.007050000000000016,1.0454726666666667,-0.2520060218549729
373,2017.02.09,1.05199,1.06295,1.05051,1.06034,95215,0.007495714285714304,1.0462716666666667,-0.24020198270171647
374,2017.02.10,1.06027,1.06733,1.05932,1.06396,83366,0.007551428571428574,1.0472059999999999,-0.19697677603973268
375,2017.02.13,1.06428,1.0677299999999998,1.06312,1.06426,65611,0.007506428571428565,1.0480953333333332,-0.20924555144135087
376,2017.02.14,1.0641200000000002,1.0700399999999999,1.06284,1.06864,89103,0.007277857142857129,1.0489519999999999,-0.12121250364162715
377,2017.02.15,1.06864,1.0705799999999999,1.06627,1.06694,88414,0.007084285714285686,1.0496913333333333,-0.2006136809410253
378,2017.02.16,1.06705,1.06941,1.06336,1.06602,100819,0.007247142857142833,1.050422,-0.1569664429264029
379,2017.02.17,1.06585,1.0708,1.0648,1.06528,80438,0.00728499999999997,1.0510413333333333,-0.19249010988967105
380,2017.02.20,1.0645200000000001,1.07018,1.06435,1.06834,53505,0.00721357142857139,1.0517263333333333,-0.13744495370798182
381,2017.02.21,1.06889,1.07368,1.06818,1.07138,65356,0.007086428571428541,1.0523086666666663,-0.10495215472012664
382,2017.02.22,1.0712899999999999,1.07473,1.07056,1.07081,74043,0.0065828571428571125,1.052857,-0.07491618086827749
383,2017.02.23,1.0707799999999998,1.07208,1.06592,1.06653,76434,0.006690714285714249,1.0532939999999997,-0.11729679769620469
384,2017.02.24,1.06667,1.06871,1.0632700000000002,1.06346,64415,0.0067507142857142445,1.0537353333333332,-0.10615952391097205
385,2017.02.27,1.0654299999999999,1.0690600000000001,1.0644799999999999,1.0664200000000001,66219,0.006532142857142812,1.054229333333333,-0.0676832868216391
386,2017.02.28,1.06587,1.0697,1.06154,1.0639399999999999,79669,0.0063914285714285245,1.0547673333333332,-0.11061899556392733
387,2017.03.01,1.06402,1.0764799999999999,1.06282,1.07366,127917,0.006478571428571366,1.055454,-0.08769854988853142
388,2017.03.02,1.07345,1.07647,1.06974,1.07174,95085,0.0063871428571428135,1.0561493333333334,-0.1597858029723359
389,2017.03.03,1.07171,1.07939,1.0711899999999999,1.0764200000000002,112102,0.006643571428571415,1.0569616666666666,-0.078249441763637
390,2017.03.06,1.07901,1.0841399999999999,1.07769,1.08335,84099,0.006680714285714262,1.0581413333333334,0.004914601189785322
391,2017.03.07,1.08315,1.09142,1.0831,1.0903399999999999,92101,0.006967142857142854,1.0596456666666667,0.01835704452151114
392,2017.03.08,1.0903399999999999,1.09248,1.08742,1.08841,95755,0.0068964285714285655,1.0613750000000002,-0.06447099789378487
393,2017.03.09,1.08809,1.09061,1.08584,1.0872899999999999,100630,0.006808571428571434,1.062973666666667,-0.12013952575937425
394,2017.03.10,1.08721,1.08986,1.08599,1.08768,98195,0.006668571428571436,1.0646576666666667,-0.1340988802523496
395,2017.03.13,1.0860100000000001,1.09461,1.08599,1.09317,74613,0.0068914285714285805,1.066553,-0.08520006471692124
396,2017.03.14,1.093,1.0944399999999999,1.09066,1.09212,76772,0.006863571428571429,1.0684053333333337,-0.12795753174251456
397,2017.03.15,1.09202,1.0958700000000001,1.08914,1.09382,117337,0.006904285714285728,1.0701523333333336,-0.06429855580815713
398,2017.03.16,1.0936,1.10181,1.0929,1.0986200000000002,118827,0.007152142857142877,1.0717730000000003,-0.037458804735405346
399,2017.03.17,1.09845,1.1001299999999998,1.09522,1.0972600000000001,87403,0.007102857142857141,1.073404666666667,-0.007322668130873119
400,2017.03.20,1.09455,1.09785,1.09375,1.0955700000000002,72572,0.006812857142857128,1.0750663333333335,-0.022907723973194568
401,2017.03.21,1.09525,1.09702,1.0915,1.09176,90662,0.0062314285714285865,1.0766553333333337,-0.0740124097534774
402,2017.03.22,1.09122,1.09192,1.08564,1.08946,94033,0.006199285714285725,1.0778996666666671,-0.02633245703876256
403,2017.03.23,1.0893899999999999,1.09081,1.08227,1.08486,82414,0.006223571428571424,1.0787170000000004,-0.010477056088468285
404,2017.03.24,1.08475,1.08861,1.08286,1.08408,74213,0.006082857142857168,1.0793876666666669,-0.0010795590483084433
405,2017.03.27,1.08342,1.0852700000000002,1.07917,1.08101,71400,0.005924285714285747,1.0799460000000003,-0.010939517030546962
406,2017.03.28,1.0803,1.08955,1.0801100000000001,1.0879,73380,0.006237142857142893,1.080588,0.032802662653541544
407,2017.03.29,1.0880100000000001,1.09235,1.08775,1.08999,67152,0.0062250000000000204,1.0813563333333334,-0.009283534175558423
408,2017.03.30,1.0893700000000002,1.0943399999999999,1.08855,1.09207,67188,0.006362142857142872,1.0822246666666666,0.020883038077030475
409,2017.03.31,1.09085,1.09649,1.08692,1.0870600000000001,75529,0.006429999999999999,1.0829506666666666,-0.03946423095841012
410,2017.04.03,1.08804,1.09033,1.0838,1.0838,58439,0.006626428571428573,1.0834660000000003,-0.11227517769141859
411,2017.04.04,1.08379,1.08772,1.0809600000000001,1.08418,66610,0.0066285714285714125,1.0838926666666668,-0.156893201429122
412,2017.04.05,1.0843399999999999,1.08978,1.0839299999999998,1.08627,67604,0.006409999999999995,1.084408,-0.13221502529992415
413,2017.04.06,1.08582,1.08665,1.08069,1.08207,68808,0.006485000000000011,1.084926,-0.13327600066828713
414,2017.04.07,1.08216,1.08237,1.07609,1.0794,94037,0.006640714285714301,1.0854573333333335,-0.12266308853872382
415,2017.04.10,1.07865,1.08328,1.0762399999999999,1.07725,60308,0.006749285714285728,1.0858183333333333,-0.18226012344667172
416,2017.04.11,1.07659,1.08176,1.07635,1.07701,70463,0.006687142857142876,1.086254,-0.20567261347571023
417,2017.04.12,1.0769,1.0825799999999999,1.07676,1.0790899999999999,85419,0.006492857142857157,1.0864350000000003,-0.25057745512854607
418,2017.04.13,1.07799,1.0845799999999999,1.07641,1.08111,89030,0.006665714285714275,1.0867473333333337,-0.2689097417119738
419,2017.04.14,1.07949,1.0831,1.07887,1.0796,75373,0.0065321428571428275,1.0868533333333337,-0.2940440081445244
420,2017.04.17,1.08043,1.08332,1.0782200000000002,1.08156,44930,0.006222142857142827,1.086793666666667,-0.284610138419309
421,2017.04.18,1.0816,1.08311,1.07187,1.07321,79154,0.00669642857142854,1.0862226666666672,-0.2719418997130159
422,2017.04.19,1.0730600000000001,1.0739100000000001,1.0675700000000001,1.06997,63128,0.006735714285714257,1.0856080000000004,-0.30268411007919915
423,2017.04.20,1.0701399999999999,1.07492,1.06415,1.07297,71819,0.006821428571428566,1.085130666666667,-0.24999365712555655
424,2017.04.21,1.0732899999999999,1.07689,1.07081,1.071,56504,0.006789285714285704,1.084574666666667,-0.26043170294975776
425,2017.04.24,1.07502,1.0785799999999999,1.07187,1.0784,69106,0.006847857142857136,1.0840823333333336,-0.19410114229997122
426,2017.04.25,1.07825,1.08521,1.07735,1.08289,68396,0.006991428571428553,1.0837746666666668,-0.2088801289201055
427,2017.04.26,1.08175,1.0872,1.08175,1.08408,101642,0.006954999999999981,1.08345,-0.21291041351434067
428,2017.04.27,1.0839,1.08746,1.08185,1.0849799999999998,83295,0.006907142857142842,1.0829953333333335,-0.21389337666665015
429,2017.04.28,1.08466,1.09141,1.08378,1.08854,75441,0.00694928571428569,1.082704666666667,-0.15043205766168619
430,2017.05.01,1.08646,1.09336,1.08646,1.08822,49299,0.007055714285714261,1.082459666666667,-0.1275804451023921
431,2017.05.02,1.08703,1.09115,1.08477,1.08625,61234,0.007095714285714269,1.0822760000000002,-0.1487354578035259
432,2017.05.03,1.0861,1.0864200000000002,1.07705,1.07876,78464,0.0071814285714285764,1.0819193333333337,-0.17272756737660222
433,2017.05.04,1.07687,1.08005,1.07578,1.07808,81809,0.007184285714285722,1.0816933333333336,-0.14153041349951406
434,2017.05.05,1.07748,1.07881,1.0696,1.0699,85784,0.007477857142857155,1.0812206666666668,-0.2011297590521
435,2017.05.08,1.0714299999999999,1.0746,1.06663,1.06893,75215,0.007244285714285735,1.0808180000000003,-0.19144137515433768
436,2017.05.09,1.06707,1.06892,1.0640399999999999,1.06459,88067,0.00714071428571431,1.0800410000000005,-0.19924602674476924
437,2017.05.10,1.06445,1.0673700000000002,1.05948,1.05948,82033,0.0069350000000000245,1.0790240000000004,-0.24363443880773758
438,2017.05.11,1.0605,1.07788,1.0605,1.0767200000000001,102850,0.007815000000000032,1.0785123333333337,-0.19068358524103618
439,2017.05.12,1.07585,1.08038,1.07455,1.07455,83864,0.007690000000000038,1.0780953333333338,-0.21257867737423347
440,2017.05.15,1.07579,1.07853,1.07431,1.0769799999999998,79413,0.007430000000000032,1.0778680000000003,-0.20315001738884614
441,2017.05.16,1.07539,1.07985,1.0744,1.0784799999999999,83731,0.007430000000000032,1.0776780000000001,-0.13641440778786493
442,2017.05.17,1.0771,1.07859,1.0695299999999999,1.07031,106202,0.0076764285714286,1.0771460000000002,-0.17852213759523236
443,2017.05.18,1.0697,1.07713,1.06912,1.07482,136230,0.007703571428571444,1.0769043333333337,-0.16436323900079386
444,2017.05.19,1.07446,1.08195,1.07425,1.0744799999999999,84795,0.007760714285714295,1.0767403333333336,-0.17754662488088752
445,2017.05.22,1.07407,1.07627,1.06806,1.0683200000000002,72766,0.00789142857142858,1.076442666666667,-0.2566322384325711
446,2017.05.23,1.06833,1.06922,1.06436,1.06578,88267,0.007569285714285723,1.0760683333333334,-0.29168708911482066
447,2017.05.24,1.0656299999999999,1.0666799999999999,1.06205,1.06382,95318,0.007595000000000003,1.0755593333333335,-0.29732501251419574
448,2017.05.25,1.06323,1.06657,1.05881,1.0611899999999999,83363,0.007491428571428578,1.0748953333333335,-0.3220328631677993
449,2017.05.26,1.06092,1.0625200000000001,1.0519399999999999,1.0519399999999999,90745,0.007677857142857165,1.0739733333333337,-0.3831659120306597
450,2017.05.29,1.05291,1.05693,1.0489,1.05352,52805,0.007902142857142873,1.0730386666666667,-0.363638450589354
451,2017.05.30,1.05285,1.05587,1.05019,1.05039,73987,0.007744285714285727,1.072278,-0.3817844355585095
