,Date,Close,SMA3,SMA4,SMA5,SMA6,SMA7,SMA8,SMA9,SMA10,SMA11,SMA12,SMA13,SMA14,SMA15,SMA16,SMA17,SMA18,SMA19,SMA20,SMA21,SMA22,SMA23,SMA24,SMA25,SMA26,SMA27,SMA28,SMA29,SMA30
325,2016.12.01,1.04586,1.0456533333333338,1.0485425,1.0498060000000007,1.0509799999999982,1.051348571428571,1.0508524999999995,1.0498177777777764,1.049295999999999,1.0497009090909093,1.0503033333333331,1.0513353846153832,1.0519978571428559,1.0524439999999986,1.0525956250000006,1.05232117647059,1.0521950000000009,1.0521489473684207,1.0518165000000004,1.0515595238095257,1.0514831818181816,1.0520573913043485,1.0525195833333332,1.052822799999999,1.0532984615384615,1.0538788888888893,1.0543324999999995,1.0547234482758623,1.0549073333333343
326,2016.12.02,1.04203,1.0432366666666673,1.0447475000000002,1.0472400000000008,1.0485099999999983,1.0497014285714283,1.0501837499999995,1.0498722222222208,1.0490389999999992,1.0486354545454548,1.0490616666666666,1.0496669230769216,1.050670714285713,1.0513333333333317,1.0517931250000006,1.0519741176470605,1.0517494444444455,1.0516599999999996,1.0516430000000003,1.051350476190478,1.0511263636363635,1.0510721739130442,1.0516395833333332,1.0520999999999991,1.0524076923076922,1.0528811111111116,1.0534557142857137,1.053908275862069,1.0543003333333343
327,2016.12.05,1.04546,1.0444500000000005,1.0437925000000003,1.044890000000001,1.0469433333333316,1.0480742857142853,1.0491712499999997,1.0496588888888876,1.0494309999999991,1.0487136363636367,1.0483708333333333,1.048784615384614,1.0493664285714273,1.0503233333333317,1.0509662500000005,1.0514205882352956,1.051612222222223,1.0514184210526312,1.0513500000000002,1.0513485714285733,1.0510827272727268,1.0508800000000007,1.0508383333333333,1.0513923999999992,1.0518446153846153,1.0521503703703707,1.0526160714285708,1.0531800000000002,1.0536266666666676
328,2016.12.06,1.04741,1.044966666666667,1.0451900000000003,1.0445160000000009,1.0453099999999982,1.0470099999999998,1.0479912499999995,1.048975555555554,1.049433999999999,1.049247272727273,1.048605,1.0482969230769217,1.0486864285714272,1.0492359999999983,1.0501412500000005,1.0507570588235309,1.0511977777777786,1.0513910526315784,1.0512180000000002,1.0511623809523827,1.051169545454545,1.0509230434782615,1.0507354166666667,1.0507011999999991,1.0512392307692306,1.0516803703703708,1.0519810714285707,1.052436551724138,1.0529876666666678
329,2016.12.07,1.04344,1.0454366666666668,1.0445850000000003,1.044840000000001,1.0443366666666651,1.045042857142857,1.0465637499999996,1.047485555555554,1.048421999999999,1.048889090909091,1.0487633333333333,1.0482076923076908,1.0479499999999986,1.0483366666666651,1.0488737500000005,1.049747058823531,1.0503505555555563,1.05078947368421,1.0509935000000001,1.0508476190476208,1.0508113636363632,1.0508334782608701,1.05061125,1.0504435999999993,1.050421923076923,1.0509503703703709,1.0513860714285708,1.051686551724138,1.0521366666666678
330,2016.12.08,1.0398399999999999,1.0435633333333332,1.0440375000000004,1.043636000000001,1.0440066666666652,1.0436942857142857,1.0443924999999996,1.045816666666665,1.046720999999999,1.0476418181818183,1.048135,1.0480769230769218,1.0476099999999986,1.0474093333333316,1.0478056250000005,1.0483423529411782,1.0491966666666677,1.049797368421052,1.0502420000000001,1.0504623809523828,1.0503472727272722,1.0503343478260876,1.0503754166666666,1.0501803999999992,1.050035769230769,1.0500300000000005,1.0505535714285708,1.0509879310344827,1.0512916666666676
331,2016.12.09,1.04296,1.0420799999999997,1.0434125000000003,1.043822000000001,1.0435233333333318,1.0438571428571428,1.0436024999999998,1.0442333333333318,1.045530999999999,1.046379090909091,1.0472516666666667,1.0477369230769218,1.0477114285714273,1.0472999999999986,1.0471312500000005,1.0475205882352956,1.0480433333333343,1.048868421052631,1.0494555,1.04989523809524,1.050121363636363,1.0500260869565223,1.0500270833333332,1.0500787999999992,1.049902692307692,1.049773703703704,1.0497774999999994,1.050291724137931,1.0507203333333344
332,2016.12.12,1.0418399999999999,1.0415466666666664,1.0420200000000002,1.0430980000000007,1.0434916666666652,1.0432828571428572,1.043605,1.0434066666666653,1.0439939999999992,1.045195454545455,1.0460008333333333,1.0468353846153833,1.047315714285713,1.0473199999999985,1.0469587500000006,1.0468200000000016,1.0472050000000008,1.0477168421052625,1.0485170000000001,1.049092857142859,1.0495290909090904,1.0497613043478267,1.049685,1.0496995999999992,1.0497619230769228,1.0496040740740744,1.0494903571428564,1.0495037931034483,1.050010000000001
333,2016.12.13,1.0407799999999998,1.0418599999999998,1.0413550000000003,1.0417720000000006,1.042711666666665,1.0431042857142856,1.04297,1.0432911111111098,1.0431439999999992,1.0437018181818185,1.0448275,1.0455992307692292,1.0464028571428556,1.0468799999999985,1.0469112500000006,1.0465952941176488,1.0464844444444452,1.0468668421052625,1.0473700000000004,1.0481485714285732,1.0487149999999994,1.0491486956521745,1.0493870833333332,1.0493287999999992,1.0493565384615382,1.0494292592592596,1.0492889285714277,1.04919,1.049213000000001
334,2016.12.14,1.03972,1.0407799999999998,1.0413250000000003,1.0410280000000007,1.0414299999999983,1.0422842857142853,1.0426812499999998,1.0426088888888878,1.0429339999999991,1.0428327272727278,1.04337,1.044434615384614,1.045179285714284,1.0459573333333316,1.0464325000000005,1.0464882352941192,1.046213333333334,1.0461284210526307,1.0465095000000002,1.047005714285716,1.047765454545454,1.048323913043479,1.048755833333333,1.0490003999999993,1.0489592307692304,1.04899962962963,1.0490824999999993,1.0489589655172413,1.0488743333333344
335,2016.12.15,1.0445799999999998,1.0416933333333331,1.0417300000000003,1.0419760000000007,1.0416199999999982,1.0418799999999997,1.0425712499999997,1.042892222222221,1.0428059999999992,1.0430836363636369,1.0429783333333333,1.0434630769230755,1.0444449999999985,1.0451393333333316,1.0458712500000005,1.0463235294117663,1.046382222222223,1.046127368421052,1.046051,1.0464176190476207,1.0468954545454539,1.0476269565217398,1.0481679166666664,1.0485887999999992,1.0488303846153841,1.0487970370370374,1.0488417857142849,1.0489272413793103,1.048813000000001
336,2016.12.16,1.0472299999999999,1.0438433333333332,1.0430775000000003,1.0428300000000008,1.042851666666665,1.0424214285714282,1.04254875,1.0430888888888878,1.043325999999999,1.0432081818181824,1.0434291666666666,1.0433053846153832,1.0437321428571413,1.044630666666665,1.0452700000000004,1.0459511764705898,1.0463738888888896,1.0464268421052623,1.0461825,1.0461071428571445,1.0464545454545446,1.0469100000000007,1.0476104166666664,1.0481303999999991,1.048536538461538,1.0487711111111113,1.0487410714285705,1.0487862068965517,1.0488706666666678
337,2016.12.19,1.04511,1.04564,1.0441600000000004,1.0434840000000007,1.0432099999999982,1.0431742857142852,1.0427574999999998,1.0428333333333322,1.0432909999999989,1.0434881818181823,1.0433666666666668,1.04355846153846,1.0434342857142842,1.0438239999999983,1.0446606250000003,1.0452605882352957,1.045904444444445,1.0463073684210518,1.046361,1.0461314285714303,1.0460618181818175,1.0463960869565223,1.0468349999999997,1.0475103999999993,1.0480142307692304,1.04840962962963,1.0486403571428562,1.0486158620689654,1.0486636666666678
338,2016.12.20,1.04902,1.0471200000000003,1.0464850000000003,1.045132000000001,1.044406666666665,1.0440399999999996,1.0439049999999999,1.0434533333333322,1.043451999999999,1.0438118181818188,1.0439491666666667,1.0438015384615371,1.0439485714285701,1.043806666666665,1.0441487500000002,1.0449170588235308,1.045469444444445,1.0460684210526305,1.046443,1.0464876190476207,1.0462627272727265,1.0461904347826092,1.0465054166666663,1.046922399999999,1.047568461538461,1.0480514814814816,1.0484314285714276,1.048653448275862,1.0486293333333345
339,2016.12.21,1.04859,1.0475733333333335,1.0474875000000003,1.046906000000001,1.0457083333333317,1.0450042857142854,1.0446087499999996,1.0444255555555544,1.043966999999999,1.0439190909090916,1.04421,1.0443061538461527,1.04414357142857,1.0442579999999984,1.0441056250000003,1.0444100000000012,1.0451211111111116,1.0456336842105254,1.0461945,1.0465452380952396,1.046583181818181,1.0463639130434788,1.0462904166666662,1.0465887999999992,1.046986538461538,1.0476062962962966,1.0480707142857135,1.048436896551724,1.0486513333333345
340,2016.12.22,1.04494,1.0475166666666669,1.0469150000000005,1.046978000000001,1.0465783333333316,1.045598571428571,1.0449962499999996,1.0446455555555543,1.044476999999999,1.0440554545454552,1.0440041666666668,1.0442661538461526,1.0443514285714273,1.044196666666665,1.0443006250000002,1.0441547058823542,1.044439444444445,1.0451115789473675,1.045599,1.0461347619047634,1.046472272727272,1.0465117391304353,1.046304583333333,1.046236399999999,1.0465253846153841,1.046910740740741,1.0475110714285705,1.0479627586206897,1.0483203333333342
341,2016.12.23,1.04125,1.0449266666666668,1.0459500000000004,1.045782000000001,1.0460233333333318,1.0458171428571423,1.0450549999999996,1.0445799999999987,1.0443059999999988,1.044183636363637,1.0438216666666669,1.0437923076923066,1.044050714285713,1.044144666666665,1.0440125000000002,1.0441211764705896,1.0439933333333338,1.0442715789473673,1.0449185,1.0453919047619062,1.0459127272727267,1.046245217391305,1.0462924999999996,1.0461023999999992,1.046044615384615,1.0463300000000002,1.0467085714285707,1.047295172413793,1.0477390000000009
342,2016.12.27,1.04213,1.0427733333333336,1.0442275000000003,1.045186000000001,1.0451733333333317,1.0454671428571423,1.0453562499999998,1.0447299999999986,1.044334999999999,1.0441081818181823,1.0440125000000002,1.0436915384615373,1.04367357142857,1.043922666666665,1.0440187500000002,1.0439017647058837,1.044010555555556,1.0438952631578937,1.0441645,1.0447857142857158,1.0452436363636357,1.0457482608695658,1.0460737499999997,1.0461259999999992,1.045949615384615,1.04589962962963,1.0461799999999992,1.0465506896551724,1.047123000000001
343,2016.12.28,1.03637,1.0399166666666668,1.0411725000000003,1.042656000000001,1.043716666666665,1.0439157142857138,1.0443299999999998,1.0443577777777766,1.0438939999999988,1.0436109090909096,1.0434633333333334,1.043424615384614,1.0431685714285701,1.043186666666665,1.0434506250000004,1.0435688235294132,1.0434833333333338,1.0436084210526306,1.043519,1.043793333333335,1.0444031818181811,1.0448578260869572,1.0453574999999997,1.0456855999999992,1.0457507692307688,1.045594814814815,1.0455592857142848,1.045841724137931,1.0462113333333343
344,2016.12.29,1.03593,1.0381433333333334,1.03892,1.040124000000001,1.041534999999998,1.0426042857142852,1.0429174999999997,1.0433966666666654,1.0435149999999989,1.0431700000000006,1.0429708333333334,1.042883846153845,1.0428892857142844,1.0426859999999984,1.0427331250000005,1.043008235294119,1.0431444444444449,1.0430857894736831,1.0432245,1.0431576190476206,1.0434359090909082,1.0440347826086962,1.0444858333333331,1.0449803999999991,1.0453103846153842,1.0453870370370373,1.045249642857142,1.0452272413793102,1.0455113333333341
345,2016.12.30,1.03758,1.0366266666666668,1.0380025000000002,1.0386520000000012,1.0396999999999983,1.0409699999999993,1.0419762499999998,1.0423244444444433,1.042814999999999,1.042975454545455,1.0427041666666668,1.0425561538461525,1.0425049999999987,1.0425353333333316,1.0423668750000004,1.0424300000000013,1.0427066666666671,1.0428515789473674,1.0428104999999999,1.0429557142857158,1.04290409090909,1.0431813043478264,1.0437658333333328,1.0442095999999992,1.0446957692307688,1.0450240740740744,1.0451082142857133,1.044985172413793,1.044972333333334
346,2017.01.03,1.04294,1.0388166666666667,1.038205,1.0389900000000012,1.039366666666665,1.0401628571428563,1.0412162499999997,1.0420833333333321,1.0423859999999991,1.0428263636363642,1.0429725,1.0427223076923064,1.04258357142857,1.0425339999999983,1.0425606250000006,1.0424005882352956,1.042458333333334,1.0427189473684202,1.042856,1.042816666666668,1.0429549999999992,1.0429056521739135,1.0431712499999997,1.043732799999999,1.0441607692307688,1.0446307407407411,1.044949642857142,1.045033448275862,1.0449170000000008
347,2017.01.04,1.0447600000000001,1.0417600000000002,1.0403025000000001,1.0395160000000012,1.039951666666665,1.040137142857142,1.0407374999999996,1.0416099999999988,1.0423509999999991,1.0426018181818186,1.0429875,1.0431099999999986,1.0428678571428558,1.0427286666666649,1.0426731250000005,1.0426900000000017,1.0425316666666673,1.0425794736842096,1.042821,1.042946666666668,1.042904999999999,1.0430334782608701,1.0429829166666662,1.0432347999999991,1.0437723076923073,1.0441829629629633,1.0446353571428564,1.044943103448276,1.0450243333333342
348,2017.01.05,1.0441,1.0439333333333334,1.042345,1.0410620000000013,1.0402799999999983,1.0405442857142848,1.0406324999999996,1.04111111111111,1.0418589999999992,1.0425100000000005,1.0427266666666668,1.0430730769230756,1.043180714285713,1.0429499999999983,1.0428143750000005,1.0427570588235309,1.042768333333334,1.042614210526315,1.0426555,1.0428819047619062,1.04299909090909,1.0429569565217396,1.0430779166666662,1.0430275999999992,1.0432680769230764,1.0437844444444446,1.0441799999999992,1.044616896551724,1.0449150000000007
349,2017.01.06,1.0467,1.0451866666666667,1.044625,1.043216000000001,1.042001666666665,1.0411971428571418,1.0413137499999996,1.0413066666666655,1.0416699999999992,1.0422990909090915,1.042859166666667,1.0430323076923063,1.0433321428571416,1.0434153333333316,1.0431843750000005,1.0430429411764721,1.0429761111111118,1.042975263157894,1.0428185,1.042848095238097,1.0430554545454538,1.0431600000000005,1.0431129166666662,1.043222799999999,1.0431688461538458,1.0433951851851855,1.0438885714285706,1.044266896551724,1.0446863333333338
350,2017.01.09,1.04779,1.0461966666666667,1.0458375,1.045258000000001,1.0439783333333317,1.0428285714285703,1.0420212499999995,1.0420333333333323,1.041954999999999,1.042226363636364,1.0427566666666668,1.04323846153846,1.0433721428571416,1.0436293333333315,1.0436887500000005,1.0434552941176487,1.0433066666666673,1.0432294736842096,1.043216,1.0430552380952396,1.0430727272727265,1.0432613043478265,1.0433529166666662,1.043299999999999,1.043398461538461,1.0433400000000002,1.043552142857142,1.0440231034482756,1.044384333333334
351,2017.01.10,1.0539100000000001,1.0494666666666665,1.048125,1.0474520000000012,1.0466999999999984,1.0453971428571418,1.0442137499999995,1.043342222222221,1.043220999999999,1.0430418181818186,1.0432,1.043614615384614,1.0440007142857133,1.044074666666665,1.0442718750000004,1.044290000000002,1.044036111111112,1.0438647368421046,1.0437635,1.0437252380952398,1.0435486363636355,1.0435439130434787,1.0437049999999994,1.0437751999999991,1.0437080769230764,1.043787777777778,1.043717499999999,1.0439093103448274,1.0443526666666672
352,2017.01.11,1.05436,1.05202,1.05069,1.049372000000001,1.0486033333333318,1.0477942857142843,1.0465174999999993,1.04534111111111,1.044443999999999,1.0442336363636369,1.043985,1.04405846153846,1.0443821428571416,1.0446913333333316,1.0447175000000004,1.0448652941176488,1.0448494444444454,1.0445794736842096,1.0443894999999999,1.044268095238097,1.0442086363636356,1.0440186956521742,1.0439945833333328,1.0441311999999991,1.0441823076923071,1.0441025925925926,1.044165357142856,1.0440844827586206,1.0442576666666672
353,2017.01.12,1.05342,1.0538966666666665,1.0523699999999998,1.051236000000001,1.050046666666665,1.0492914285714274,1.0484974999999992,1.0472844444444434,1.0461489999999989,1.0452600000000005,1.0449991666666665,1.0447107692307678,1.0447271428571416,1.0449846666666651,1.0452368750000003,1.0452294117647076,1.0453405555555564,1.0453005263157886,1.0450215,1.0448195238095255,1.04468409090909,1.0446091304347829,1.0444104166666661,1.044371599999999,1.044488461538461,1.0445244444444444,1.044435357142856,1.0444844827586204,1.0443956666666672
354,2017.01.13,1.0502200000000002,1.0526666666666664,1.0529775,1.0519400000000012,1.051066666666665,1.0500714285714274,1.0494074999999992,1.0486888888888877,1.0475779999999988,1.0465190909090916,1.045673333333333,1.0454007692307676,1.0451042857142845,1.0450933333333317,1.0453118750000003,1.0455300000000016,1.0455066666666675,1.0455973684210518,1.0455465,1.0452690476190492,1.045064999999999,1.0449247826086958,1.0448429166666662,1.044642799999999,1.0445965384615379,1.0447007407407407,1.044727857142856,1.0446348275862065,1.044675666666667
355,2017.01.16,1.0516,1.0517466666666666,1.0524,1.0527020000000014,1.0518833333333317,1.051142857142856,1.0502624999999992,1.04965111111111,1.048979999999999,1.047943636363637,1.0469424999999999,1.0461292307692291,1.0458435714285703,1.0455373333333318,1.0455000000000003,1.0456817647058843,1.0458672222222232,1.0458273684210517,1.0458975000000001,1.0458347619047634,1.0455568181818173,1.0453491304347828,1.045202916666666,1.045113199999999,1.0449103846153842,1.044855925925926,1.0449471428571417,1.0449648275862067,1.0448670000000004
356,2017.01.17,1.0478,1.0498733333333332,1.0507600000000001,1.051480000000001,1.0518849999999984,1.051299999999999,1.0507249999999992,1.0499888888888878,1.049465999999999,1.0488727272727278,1.0479316666666665,1.04700846153846,1.0462485714285703,1.0459739999999984,1.0456787500000002,1.0456352941176488,1.0457994444444454,1.0459689473684202,1.0459260000000001,1.0459880952380967,1.04592409090909,1.0456543478260871,1.0454512499999995,1.045306799999999,1.045216538461538,1.0450174074074075,1.0449610714285702,1.045045517241379,1.0450593333333336
357,2017.01.18,1.05306,1.0508199999999999,1.0506700000000002,1.0512200000000012,1.051743333333332,1.0520528571428562,1.0515199999999993,1.0509844444444434,1.050295999999999,1.0497927272727279,1.0492216666666665,1.0483261538461524,1.0474407142857132,1.046702666666665,1.046416875,1.0461129411764722,1.0460477777777786,1.0461815789473674,1.0463235,1.0462657142857157,1.0463095454545446,1.0462343478260872,1.0459629166666662,1.0457555999999988,1.0456049999999992,1.045507037037037,1.0453046428571418,1.045240344827586,1.045312666666667
358,2017.01.19,1.05088,1.0505799999999998,1.0508350000000002,1.0507120000000012,1.051163333333332,1.0516199999999991,1.0519062499999992,1.0514488888888878,1.0509739999999987,1.0503490909090916,1.049883333333333,1.0493492307692291,1.0485085714285702,1.0476699999999983,1.04696375,1.0466794117647074,1.0463777777777785,1.046302105263157,1.0464164999999999,1.0465404761904775,1.0464754545454538,1.0465082608695655,1.0464279166666661,1.0461595999999989,1.0459526923076916,1.0458003703703704,1.0456989285714273,1.0454968965517237,1.0454283333333336
359,2017.01.20,1.05205,1.0519966666666665,1.0509475,1.0510780000000013,1.0509349999999986,1.051289999999999,1.051673749999999,1.0519222222222213,1.051508999999999,1.0510718181818186,1.0504908333333332,1.0500499999999984,1.0495421428571416,1.0487446666666649,1.04794375,1.047262941176472,1.0469777777777785,1.0466763157894727,1.0465895,1.0466847619047634,1.0467909090909082,1.0467178260869567,1.046739166666666,1.046652799999999,1.0463861538461532,1.0461785185185184,1.0460235714285702,1.0459179310344826,1.0457153333333336
360,2017.01.23,1.04796,1.0502966666666664,1.0509874999999997,1.0503500000000012,1.050558333333332,1.050509999999999,1.0508737499999992,1.05126111111111,1.0515259999999986,1.051186363636364,1.0508124999999997,1.0502961538461522,1.049900714285713,1.0494366666666648,1.048695625,1.0479447058823543,1.0473016666666672,1.0470294736842094,1.0467404999999999,1.0466547619047635,1.0467427272727265,1.046841739130435,1.0467695833333328,1.046787999999999,1.0467030769230763,1.0464444444444443,1.0462421428571416,1.046090344827586,1.0459860000000003
361,2017.01.24,1.04521,1.0484066666666665,1.0490249999999997,1.0498320000000014,1.0494933333333318,1.0497942857142848,1.0498474999999994,1.0502444444444434,1.0506559999999987,1.0509518181818187,1.050688333333333,1.0503815384615367,1.049932857142856,1.0495879999999982,1.0491725,1.0484905882352955,1.0477927777777785,1.0471915789473674,1.0469385,1.0466676190476205,1.04658909090909,1.0466760869565221,1.0467737499999996,1.046707199999999,1.046727307692307,1.0466477777777778,1.046400357142856,1.0462065517241377,1.0460610000000004
362,2017.01.25,1.03653,1.043233333333333,1.0454374999999996,1.0465260000000014,1.0476149999999986,1.0476414285714275,1.0481362499999993,1.0483677777777767,1.048872999999999,1.0493718181818186,1.0497499999999997,1.049599230769229,1.0493921428571416,1.0490393333333317,1.048771875,1.0484288235294132,1.0478261111111116,1.0471999999999988,1.0466585,1.0464428571428586,1.0462068181818174,1.0461517391304351,1.0462533333333328,1.046363999999999,1.0463157692307685,1.0463496296296295,1.0462864285714273,1.0460599999999998,1.0458840000000003
363,2017.01.26,1.0393299999999999,1.0403566666666666,1.0422574999999994,1.0442160000000011,1.0453266666666652,1.0464314285714273,1.0466024999999992,1.0471577777777767,1.047463999999999,1.048005454545455,1.0485349999999998,1.0489484615384597,1.048865714285713,1.0487213333333316,1.0484324999999999,1.0482164705882366,1.047923333333334,1.0473789473684199,1.0468064999999998,1.0463095238095252,1.0461195454545444,1.0459078260869568,1.0458674999999995,1.045976399999999,1.0460934615384607,1.046057037037037,1.0460989285714273,1.0460465517241377,1.0458356666666668
364,2017.01.27,1.03716,1.0376733333333332,1.0395574999999995,1.0412380000000012,1.0430399999999984,1.0441599999999986,1.0452724999999992,1.0455533333333322,1.046157999999999,1.0465272727272732,1.0471016666666664,1.0476599999999983,1.0481064285714272,1.0480853333333315,1.0479987499999999,1.0477694117647072,1.0476022222222228,1.047356842105262,1.0468679999999997,1.0463471428571443,1.0458936363636353,1.0457300000000003,1.0455433333333328,1.0455191999999989,1.045637307692307,1.0457625925925926,1.0457392857142846,1.0457906896551723,1.0457503333333336
365,2017.01.30,1.03631,1.0376,1.0373324999999995,1.0389080000000015,1.0404166666666652,1.04207857142857,1.0431787499999992,1.0442766666666656,1.0446289999999991,1.0452627272727277,1.0456758333333331,1.0462715384615366,1.0468492857142844,1.0473199999999983,1.0473493749999998,1.0473111764705896,1.0471327777777784,1.0470078947368409,1.0468045,1.0463652380952393,1.045890909090908,1.0454769565217392,1.0453374999999994,1.045173999999999,1.0451649999999992,1.045291851851852,1.0454249999999987,1.0454141379310344,1.0454746666666668
366,2017.01.31,1.03655,1.0366733333333336,1.0373374999999996,1.0371760000000014,1.0385149999999985,1.0398642857142846,1.0413874999999992,1.0424422222222212,1.043503999999999,1.0438945454545459,1.0445366666666664,1.0449738461538443,1.0455771428571414,1.0461626666666648,1.046646875,1.04671411764706,1.0467133333333338,1.046575789473683,1.0464849999999999,1.0463161904761917,1.0459190909090899,1.0454847826086957,1.0451049999999995,1.0449859999999989,1.044842307692307,1.044845925925926,1.0449796428571416,1.0451189655172413,1.045118666666667
367,2017.02.01,1.04141,1.0380900000000002,1.0378574999999997,1.0381520000000015,1.0378816666666653,1.0389285714285705,1.0400574999999994,1.041389999999999,1.0423389999999988,1.0433136363636368,1.0436874999999999,1.044296153846152,1.0447192857142844,1.0452993333333316,1.0458656249999998,1.0463388235294129,1.0464194444444448,1.0464342105263145,1.0463174999999998,1.0462433333333345,1.0460931818181807,1.045723043478261,1.0453149999999993,1.0449571999999987,1.0448484615384608,1.0447151851851852,1.044723214285713,1.0448565517241377,1.0449953333333335
368,2017.02.02,1.05,1.0426533333333332,1.0410674999999996,1.0402860000000014,1.040126666666665,1.0396128571428565,1.0403124999999995,1.0411622222222214,1.042250999999999,1.043035454545455,1.0438708333333333,1.044173076923075,1.0447035714285702,1.0450713333333317,1.045593125,1.0461088235294131,1.0465422222222225,1.0466078947368407,1.0466124999999997,1.0464928571428582,1.0464140909090898,1.046263043478261,1.0459012499999993,1.0455023999999988,1.045151153846153,1.0450392592592592,1.0449039285714272,1.044905172413793,1.045028
369,2017.02.03,1.04831,1.0465733333333331,1.0440674999999995,1.0425160000000013,1.0416233333333318,1.0412957142857135,1.0406999999999997,1.0412011111111104,1.041876999999999,1.0428018181818188,1.043475,1.0442123076923058,1.0444685714285702,1.0449439999999983,1.04527375,1.045752941176472,1.0462311111111116,1.0466352631578935,1.0466929999999999,1.0466933333333346,1.0465754545454535,1.0464965217391304,1.0463483333333328,1.0459975999999989,1.045610384615384,1.045268148148148,1.0451560714285701,1.0450213793103447,1.0450186666666668
370,2017.02.06,1.04572,1.0480099999999999,1.0463599999999995,1.0443980000000015,1.0430499999999985,1.0422085714285707,1.0418487499999998,1.0412577777777772,1.041652999999999,1.0422263636363642,1.043045,1.0436476923076903,1.0443199999999986,1.0445519999999984,1.0449925,1.0453000000000015,1.0457511111111115,1.0462042105263145,1.0465894999999998,1.0466466666666678,1.0466490909090898,1.0465382608695653,1.046464166666666,1.046323199999999,1.0459869230769223,1.0456144444444444,1.0452842857142843,1.045175517241379,1.0450446666666668
371,2017.02.07,1.04409,1.0460399999999999,1.0470299999999995,1.0459060000000013,1.0443466666666652,1.0431985714285708,1.04244375,1.0420977777777773,1.0415409999999992,1.0418745454545462,1.0423816666666668,1.0431253846153827,1.0436792857142845,1.0443046666666649,1.044523125,1.0449394117647073,1.0452327777777783,1.0456636842105251,1.0460984999999998,1.0464704761904773,1.0465304545454535,1.0465378260869564,1.0464362499999995,1.0463691999999987,1.046237307692307,1.0459166666666666,1.0455599999999987,1.0452431034482756,1.0451393333333334
372,2017.02.08,1.05213,1.0473133333333333,1.0475624999999995,1.0480500000000013,1.0469433333333318,1.0454585714285707,1.0443149999999999,1.0435199999999996,1.043100999999999,1.042503636363637,1.0427291666666667,1.0431315384615365,1.04376857142857,1.0442426666666649,1.04479375,1.0449705882352958,1.0453388888888895,1.045595789473683,1.0459869999999998,1.0463857142857154,1.046727727272726,1.0467739130434783,1.0467708333333328,1.046663999999999,1.0465907692307683,1.0464555555555555,1.04613857142857,1.0457865517241376,1.0454726666666667
373,2017.02.09,1.06034,1.0521866666666666,1.0505699999999996,1.0501180000000014,1.0500983333333318,1.0488571428571423,1.0473187499999999,1.0460955555555551,1.045201999999999,1.0446681818181824,1.04399,1.0440838461538442,1.044360714285713,1.0448733333333318,1.04524875,1.0457082352941194,1.045824444444445,1.0461284210526305,1.0463329999999997,1.0466704761904773,1.047019999999999,1.0473195652173914,1.047339166666666,1.0473135999999987,1.0471899999999992,1.0471,1.0469514285714274,1.0466282758620686,1.0462716666666667
374,2017.02.10,1.06396,1.05881,1.0551299999999995,1.0532480000000013,1.0524249999999984,1.0520785714285708,1.0507449999999998,1.0491677777777773,1.047881999999999,1.0469072727272735,1.0462758333333333,1.045526153846152,1.04550357142857,1.045667333333332,1.0460662500000002,1.0463494117647076,1.0467222222222228,1.04677894736842,1.0470199999999998,1.047172380952382,1.0474563636363625,1.0477565217391307,1.0480129166666663,1.0480039999999988,1.0479538461538453,1.047811111111111,1.0477021428571416,1.0475379310344826,1.0472059999999999
375,2017.02.13,1.06426,1.0628533333333332,1.0601724999999995,1.0569560000000013,1.0550833333333318,1.0541157142857136,1.0536012499999998,1.052246666666666,1.050676999999999,1.0493709090909098,1.0483533333333332,1.0476592307692292,1.0468642857142842,1.0467539999999986,1.0468293750000002,1.0471364705882371,1.0473444444444453,1.0476452631578936,1.047653,1.0478409523809535,1.04794909090909,1.0481869565217394,1.0484441666666662,1.048662799999999,1.04862923076923,1.048557777777778,1.0483985714285702,1.0482731034482755,1.0480953333333332
376,2017.02.14,1.06864,1.06562,1.0642999999999996,1.0618660000000015,1.0589033333333318,1.0570199999999992,1.0559312499999998,1.055272222222222,1.053885999999999,1.0523100000000005,1.0509766666666667,1.0499138461538444,1.0491578571428557,1.0483159999999985,1.048121875,1.0481123529411782,1.0483311111111118,1.0484652631578937,1.048695,1.048652380952382,1.0487863636363626,1.048848695652174,1.049039166666666,1.0492519999999987,1.049431153846153,1.0493703703703703,1.0492749999999986,1.0490965517241375,1.0489519999999999
377,2017.02.15,1.06694,1.0666133333333334,1.0659499999999995,1.0648280000000014,1.0627116666666652,1.0600514285714278,1.0582599999999998,1.057154444444444,1.0564389999999988,1.055072727272728,1.0535291666666666,1.0522046153846139,1.0511299999999986,1.0503433333333316,1.04948,1.0492288235294134,1.0491583333333339,1.0493105263157885,1.049389,1.0495638095238107,1.0494836363636353,1.0495756521739132,1.0496024999999995,1.0497551999999988,1.0499323076923068,1.0500796296296295,1.0499978571428559,1.049884137931034,1.0496913333333333
378,2017.02.16,1.06602,1.0672,1.0664649999999996,1.0659640000000015,1.0650266666666652,1.0631842857142848,1.0607974999999998,1.0591222222222219,1.058040999999999,1.0573100000000009,1.055985,1.0544899999999984,1.0531914285714272,1.052122666666665,1.0513231250000001,1.050452941176472,1.050161666666667,1.0500457894736832,1.0501459999999998,1.0501809523809538,1.0503118181818172,1.0502026086956524,1.050260833333333,1.0502591999999988,1.0503807692307685,1.0505281481481479,1.050648928571427,1.050550344827586,1.050422
